정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
CAB231034206,미양농공단지,36.96402624,127.24764144,2024-10-28,609.0,34010,충청남도 천안시,천안BIS
CAB231034207,미양농공단지,36.9634046,127.24743741,2024-10-28,610.0,34010,충청남도 천안시,천안BIS
CAB231034221,구수리,36.97403629,127.25607408,2024-10-28,611.0,34010,충청남도 천안시,천안BIS
CAB231034258,안성제2공단,36.97742463,127.26155907,2024-10-28,612.0,34010,충청남도 천안시,천안BIS
CAB231034259,롯데칠성,36.978363,127.262063,2024-10-28,34259.0,34010,충청남도 천안시,천안BIS
CAB231034673,보체리입구,36.96609561,127.24873942,2024-10-28,622.0,34010,충청남도 천안시,천안BIS
CAB231034700,독정리,36.93131798,127.22998241,2024-10-28,600.0,34010,충청남도 천안시,천안BIS
CAB231034701,보체리입구,36.9660371,127.248914,2024-10-28,1547.0,34010,충청남도 천안시,천안BIS
CAB279000712,진천군청,36.85449368,127.43553795,2024-10-28,712.0,34010,충청남도 천안시,천안BIS
CAB279000714,읍사무소앞,36.8545832,127.4413048,2024-10-28,714.0,34010,충청남도 천안시,천안BIS
CAB279000715,읍내5리,36.85452443,127.44312563,2024-10-28,715.0,34010,충청남도 천안시,천안BIS
CAB279000716,진천신협,36.85866664,127.44331112,2024-10-28,716.0,34010,충청남도 천안시,천안BIS
CAB279000717,읍내2리,36.85678194,127.44188314,2024-10-28,717.0,34010,충청남도 천안시,천안BIS
CAB279000718,교성리,36.85427305,127.43186626,2024-10-28,718.0,34010,충청남도 천안시,천안BIS
CAB279000720,잣고개,36.84045628,127.41505241,2024-10-28,720.0,34010,충청남도 천안시,천안BIS
CAB279000721,석박,36.83224794,127.4125974,2024-10-28,721.0,34010,충청남도 천안시,천안BIS
CAB279000722,석박,36.83194302,127.41211914,2024-10-28,722.0,34010,충청남도 천안시,천안BIS
CAB279000724,성암초등학교,36.82592704,127.40595754,2024-10-28,724.0,34010,충청남도 천안시,천안BIS
CAB279000726,지암2리,36.82798133,127.39892575,2024-10-28,726.0,34010,충청남도 천안시,천안BIS
CAB279000728,금암리,36.8233586,127.38029111,2024-10-28,728.0,34010,충청남도 천안시,천안BIS
CAB279000729,금암리,36.82287386,127.37957931,2024-10-28,729.0,34010,충청남도 천안시,천안BIS
CAB279001153,보탑사삼거리,36.82819463,127.3945274,2024-10-28,1153.0,34010,충청남도 천안시,천안BIS
CAB279001154,성암초등학교,36.82584087,127.40656576,2024-10-28,1154.0,34010,충청남도 천안시,천안BIS
CAB279001156,교성리,36.85444212,127.4313742,2024-10-28,1156.0,34010,충청남도 천안시,천안BIS
CAB279001157,신양4차,36.8547362,127.437162,2024-10-28,713.0,34010,충청남도 천안시,천안BIS
CAB279010078,삼성디지털프라자,36.85790174,127.44487143,2024-10-28,10078.0,34010,충청남도 천안시,천안BIS
CAB279010079,길상사,36.85150679,127.42778836,2024-10-28,719.0,34010,충청남도 천안시,천안BIS
CAB279010081,사석,36.8259853,127.4111186,2024-10-28,723.0,34010,충청남도 천안시,천안BIS
CAB285000038,안궁5리,36.96443966,127.11952574,2024-10-28,38.0,34010,충청남도 천안시,천안BIS
CAB285000039,안궁5리(문화촌),36.96399296,127.12005408,2024-10-28,39.0,34010,충청남도 천안시,천안BIS
CAB285000040,안궁3리(가룡),36.9619402,127.1254315,2024-10-28,40.0,34010,충청남도 천안시,천안BIS
CAB285000041,안궁4리(신안동),36.95669627,127.12954907,2024-10-28,42.0,34010,충청남도 천안시,천안BIS
CAB285000042,안궁3리,36.9619677,127.1255887,2024-10-28,41.0,34010,충청남도 천안시,천안BIS
CAB285000043,안궁리,36.95571297,127.13013908,2024-10-28,43.0,34010,충청남도 천안시,천안BIS
CAB285000044,대홍5리,36.9480054,127.1325609,2024-10-28,44.0,34010,충청남도 천안시,천안BIS
CAB285000045,대홍5리 홍천,36.94933632,127.13231908,2024-10-28,45.0,34010,충청남도 천안시,천안BIS
CAB285000046,대홍5리,36.94633466,127.13288074,2024-10-28,46.0,34010,충청남도 천안시,천안BIS
CAB285000047,대홍5리,36.94615489,127.13331579,2024-10-28,47.0,34010,충청남도 천안시,천안BIS
CAB285000050,대홍1리(대정),36.93843296,127.13435907,2024-10-28,50.0,34010,충청남도 천안시,천안BIS
CAB285000051,대홍4리(갯방죽),36.93176964,127.13410908,2024-10-28,51.0,34010,충청남도 천안시,천안BIS
CAB285000052,대홍4리(갯방죽),36.93229797,127.1344624,2024-10-28,52.0,34010,충청남도 천안시,천안BIS
CAB285000053,희성폴리머,36.92925798,127.13425574,2024-10-28,53.0,34010,충청남도 천안시,천안BIS
CAB285000054,희성폴리머,36.92884631,127.13404741,2024-10-28,54.0,34010,충청남도 천안시,천안BIS
CAB285000055,장로교회,36.92347629,127.1346624,2024-10-28,55.0,34010,충청남도 천안시,천안BIS
CAB285000056,장로교회,36.92336465,127.1344274,2024-10-28,56.0,34010,충청남도 천안시,천안BIS
CAB285000057,대홍리,36.9487585,127.1341577,2024-10-28,57.0,34010,충청남도 천안시,천안BIS
CAB285000058,수향1리(지족향),36.94976127,127.14174407,2024-10-28,58.0,34010,충청남도 천안시,천안BIS
CAB285000059,수향2리(무내),36.94627127,127.14962074,2024-10-28,59.0,34010,충청남도 천안시,천안BIS
CAB285000060,수향2리,36.94339467,127.15063682,2024-10-28,60.0,34010,충청남도 천안시,천안BIS
CAB285000061,수향3리,36.9420418,127.1564822,2024-10-28,61.0,34010,충청남도 천안시,천안BIS
CAB285000062,천안연암대학교,36.9440399,127.1585228,2024-10-28,62.0,34010,충청남도 천안시,천안BIS
CAB285001126,원덕2리(밤나무골),36.66093631,127.12479241,2024-10-28,1126.0,34010,충청남도 천안시,천안BIS
CAB285001127,인풍,36.6398517,127.1213376,2024-10-28,1127.0,34010,충청남도 천안시,천안BIS
CAB285001137,풍서4리(호정),36.72120489,127.13244925,2024-10-28,1137.0,34010,충청남도 천안시,천안BIS
CAB285001139,도장리,36.7456878,127.1704363,2024-10-28,1139.0,34010,충청남도 천안시,천안BIS
CAB285001140,교천리(돌마루),36.7767704,127.19897609,2024-10-28,1140.0,34010,충청남도 천안시,천안BIS
CAB285001141,지산1리,36.78676322,127.19541721,2024-10-28,1141.0,34010,충청남도 천안시,천안BIS
CAB285001143,병천농협,36.76297628,127.29776741,2024-10-28,1143.0,34010,충청남도 천안시,천안BIS
CAB285001144,구도리,36.7677952,127.3256223,2024-10-28,1144.0,34010,충청남도 천안시,천안BIS
CAB285001145,송연1리(삼한),36.7720422,127.3391379,2024-10-28,1145.0,34010,충청남도 천안시,천안BIS
CAB285001146,삽다리,36.78007813,127.35580496,2024-10-28,1146.0,34010,충청남도 천안시,천안BIS
CAB285001147,송연2리(수리골),36.78015429,127.36518915,2024-10-28,1147.0,34010,충청남도 천안시,천안BIS
CAB285001148,수남1리(차여),36.7739626,127.372858,2024-10-28,1148.0,34010,충청남도 천안시,천안BIS
CAB285001149,장송2리(한마음고등학교),36.77314131,127.37978478,2024-10-28,1149.0,34010,충청남도 천안시,천안BIS
CAB285001151,화덕1리,36.7624432,127.3977727,2024-10-28,1151.0,34010,충청남도 천안시,천안BIS
CAB285001152,화덕2리(도명),36.762706,127.4106965,2024-10-28,1152.0,34010,충청남도 천안시,천안BIS
CAB285001155,사석,36.825877,127.410945,2024-10-28,1155.0,34010,충청남도 천안시,천안BIS
CAB285001157,진천군청,36.8546724,127.4360178,2024-10-28,1157.0,34010,충청남도 천안시,천안BIS
CAB285001158,진천농업고등학교,36.8545919,127.4372069,2024-10-28,1158.0,34010,충청남도 천안시,천안BIS
CAB285001159,진천읍사무소앞,36.8544525,127.4412376,2024-10-28,1159.0,34010,충청남도 천안시,천안BIS
CAB285001161,봉항2리(삼성),36.8365693,127.3159818,2024-10-28,1161.0,34010,충청남도 천안시,천안BIS
CAB285001162,봉항1리,36.829115,127.31562133,2024-10-28,1162.0,34010,충청남도 천안시,천안BIS
CAB285001163,도원3리(가정),36.7875721,127.3168096,2024-10-28,1163.0,34010,충청남도 천안시,천안BIS
CAB285001164,도원2리(광기),36.7803064,127.3157735,2024-10-28,1164.0,34010,충청남도 천안시,천안BIS
CAB285001165,병천면행정복지센터,36.7659133,127.3027847,2024-10-28,1165.0,34010,충청남도 천안시,천안BIS
CAB285001166,성재,36.7367461,127.3571155,2024-10-28,1166.0,34010,충청남도 천안시,천안BIS
CAB285001168,용두3리(유관순생가 진입),36.7475002,127.3108412,2024-10-28,1168.0,34010,충청남도 천안시,천안BIS
CAB285001169,송정1리(상촌),36.74075796,127.31662241,2024-10-28,1169.0,34010,충청남도 천안시,천안BIS
CAB285001170,송정2리,36.73900631,127.32197408,2024-10-28,1170.0,34010,충청남도 천안시,천안BIS
CAB285001171,송정1리(와촌),36.7377144,127.3260768,2024-10-28,1171.0,34010,충청남도 천안시,천안BIS
CAB285001172,송정2리(복다회리),36.7367372,127.3297864,2024-10-28,1172.0,34010,충청남도 천안시,천안BIS
CAB285001174,조병옥박사생가,36.75131913,127.31447616,2024-10-28,1174.0,34010,충청남도 천안시,천안BIS
CAB285001175,용두3리(유관순생가앞),36.75679761,127.3180852,2024-10-28,1175.0,34010,충청남도 천안시,천안BIS
CAB285001176,상리길,36.75455761,127.2956351,2024-10-28,1176.0,34010,충청남도 천안시,천안BIS
CAB285001177,송내리,36.7502151,127.2922632,2024-10-28,1177.0,34010,충청남도 천안시,천안BIS
CAB285001178,상록리조트정문,36.74248462,127.28607575,2024-10-28,1178.0,34010,충청남도 천안시,천안BIS
CAB285001179,장산리,36.73745455,127.29626797,2024-10-28,1179.0,34010,충청남도 천안시,천안BIS
CAB285001181,백자2리(한버들),36.7084734,127.273765,2024-10-28,1181.0,34010,충청남도 천안시,천안BIS
CAB285001182,백자4리,36.70518463,127.27384742,2024-10-28,1182.0,34010,충청남도 천안시,천안BIS
CAB285001183,백자3리,36.7020139,127.2759559,2024-10-28,1183.0,34010,충청남도 천안시,천안BIS
CAB285001184,발산2구(지장골),36.71646093,127.30083904,2024-10-28,1184.0,34010,충청남도 천안시,천안BIS
CAB285001185,해정2리(대해),36.72861628,127.27339573,2024-10-28,1185.0,34010,충청남도 천안시,천안BIS
CAB285001186,신풍2리,36.7290301,127.27045751,2024-10-28,1186.0,34010,충청남도 천안시,천안BIS
CAB285001187,봉양리입구,36.7271874,127.2618022,2024-10-28,1187.0,34010,충청남도 천안시,천안BIS
CAB285001188,대화리(성남초교),36.73483572,127.2521182,2024-10-28,1188.0,34010,충청남도 천안시,천안BIS
CAB285001189,대화1리(대초),36.73783154,127.24724765,2024-10-28,1189.0,34010,충청남도 천안시,천안BIS
CAB285001190,신사1리,36.7401015,127.2416835,2024-10-28,1190.0,34010,충청남도 천안시,천안BIS
CAB285001191,화성2리,36.7472229,127.252567,2024-10-28,1191.0,34010,충청남도 천안시,천안BIS
CAB285001192,화성2리(공달원),36.7504649,127.2597373,2024-10-28,1192.0,34010,충청남도 천안시,천안BIS
CAB285001193,화성1리,36.7502643,127.2630875,2024-10-28,1193.0,34010,충청남도 천안시,천안BIS
CAB285001194,가전2리,36.7574896,127.2795008,2024-10-28,1194.0,34010,충청남도 천안시,천안BIS
CAB285001196,봉양2리,36.7195776,127.2544832,2024-10-28,1196.0,34010,충청남도 천안시,천안BIS
CAB285001197,신덕1리,36.7205398,127.2456515,2024-10-28,1197.0,34010,충청남도 천안시,천안BIS
CAB285001198,신덕3리,36.72075127,127.23420074,2024-10-28,1198.0,34010,충청남도 천안시,천안BIS
CAB285001199,석곡2리,36.7389669,127.2284446,2024-10-28,1199.0,34010,충청남도 천안시,천안BIS
CAB285001200,석곡리,36.7408594,127.22227883,2024-10-28,1200.0,34010,충청남도 천안시,천안BIS
CAB285001201,대정리(목골저수지),36.729127,127.213992,2024-10-28,1201.0,34010,충청남도 천안시,천안BIS
CAB285001202,성남우체국,36.74102743,127.2383132,2024-10-28,1202.0,34010,충청남도 천안시,천안BIS
CAB285001203,성남행정복지센터,36.74237975,127.23605604,2024-10-28,1203.0,34010,충청남도 천안시,천안BIS
CAB285001204,복지회관,36.74275675,127.23341334,2024-10-28,1204.0,34010,충청남도 천안시,천안BIS
CAB285001206,용원1리,36.74904,127.217887,2024-10-28,1206.0,34010,충청남도 천안시,천안BIS
CAB285001207,용원2리(용산),36.75251712,127.21727226,2024-10-28,1207.0,34010,충청남도 천안시,천안BIS
CAB285001208,신성리,36.7615056,127.2134358,2024-10-28,1208.0,34010,충청남도 천안시,천안BIS
CAB285001209,보세창고앞,36.7670196,127.20922575,2024-10-28,1209.0,34010,충청남도 천안시,천안BIS
CAB285001210,천정1리(한천),36.7643362,127.208241,2024-10-28,1210.0,34010,충청남도 천안시,천안BIS
CAB285001211,"용원3리(노원,석현)",36.7516782,127.2095492,2024-10-28,1211.0,34010,충청남도 천안시,천안BIS
CAB285001212,동평3리,36.7752194,127.24318298,2024-10-28,1212.0,34010,충청남도 천안시,천안BIS
CAB285001213,"목천읍행정복지센터,국립청소년수련원",36.78423782,127.23562932,2024-10-28,1213.0,34010,충청남도 천안시,천안BIS
CAB285001215,동천안농협 연춘지점,36.7703062,127.2530363,2024-10-28,1215.0,34010,충청남도 천안시,천안BIS
CAB285001216,용암리,36.7804418,127.2544831,2024-10-28,1216.0,34010,충청남도 천안시,천안BIS
CAB285000063,도하3리,36.94592493,127.16187285,2024-10-28,63.0,34010,충청남도 천안시,천안BIS
CAB285000064,도하1리(도감말),36.94769411,127.16403137,2024-10-28,64.0,34010,충청남도 천안시,천안BIS
CAB285000065,양령리,36.95448794,127.17808574,2024-10-28,65.0,34010,충청남도 천안시,천안BIS
CAB285000066,산정1리(산우물),36.9407913,127.1792908,2024-10-28,66.0,34010,충청남도 천안시,천안BIS
CAB285000067,흑암리,36.9379979,127.1830734,2024-10-28,67.0,34010,충청남도 천안시,천안BIS
CAB285000068,가산1리(토산),36.9347908,127.1889787,2024-10-28,68.0,34010,충청남도 천안시,천안BIS
CAB285000069,용정1리(강당),36.925789,127.1886594,2024-10-28,69.0,34010,충청남도 천안시,천안BIS
CAB285000070,용정2리,36.9217472,127.1925684,2024-10-28,70.0,34010,충청남도 천안시,천안BIS
CAB285000071,신두1리,36.91665547,127.2022187,2024-10-28,71.0,34010,충청남도 천안시,천안BIS
CAB285000072,연곡2리 갈산지,36.94881355,127.19691889,2024-10-28,72.0,34010,충청남도 천안시,천안BIS
CAB285000073,연곡1리,36.95478797,127.18607575,2024-10-28,73.0,34010,충청남도 천안시,천안BIS
CAB285000077,성환8리,36.92149462,127.12276741,2024-10-28,77.0,34010,충청남도 천안시,천안BIS
CAB285000078,송덕,36.92381631,127.11897741,2024-10-28,78.0,34010,충청남도 천안시,천안BIS
CAB285000079,국립축산과학원입구,36.9257942,127.1120326,2024-10-28,79.0,34010,충청남도 천안시,천안BIS
CAB285000080,국립축산과학원입구,36.9256904,127.1119714,2024-10-28,80.0,34010,충청남도 천안시,천안BIS
CAB285000082,기린빌라,36.92652779,127.11754706,2024-10-28,82.0,34010,충청남도 천안시,천안BIS
CAB285000083,우신1리(경로당),36.92953195,127.11702939,2024-10-28,83.0,34010,충청남도 천안시,천안BIS
CAB285000084,우신1리,36.93665425,127.11664813,2024-10-28,84.0,34010,충청남도 천안시,천안BIS
CAB285000085,어룡리,36.940831,127.11673,2024-10-28,85.0,34010,충청남도 천안시,천안BIS
CAB285000088,신가1리(신흥),36.949251,127.117245,2024-10-28,88.0,34010,충청남도 천안시,천안BIS
CAB285000089,신가초등학교,36.949169,127.117336,2024-10-28,89.0,34010,충청남도 천안시,천안BIS
CAB285000090,와룡2리(농촌),36.95704461,127.10546408,2024-10-28,90.0,34010,충청남도 천안시,천안BIS
CAB285000091,와룡2리,36.95693833,127.10525111,2024-10-28,91.0,34010,충청남도 천안시,천안BIS
CAB285000092,와룡3리(북농촌),36.95777627,127.10248241,2024-10-28,92.0,34010,충청남도 천안시,천안BIS
CAB285000093,와룡3리,36.95795143,127.10230978,2024-10-28,93.0,34010,충청남도 천안시,천안BIS
CAB285000095,성환터미널,36.91729105,127.13273868,2024-10-28,95.0,34010,충청남도 천안시,천안BIS
CAB285000096,성신초등학교,36.91765545,127.12786019,2024-10-28,96.0,34010,충청남도 천안시,천안BIS
CAB285000097,성신초등학교,36.91718145,127.12806818,2024-10-28,97.0,34010,충청남도 천안시,천안BIS
CAB285000098,성환역,36.91571532,127.12797942,2024-10-28,98.0,34010,충청남도 천안시,천안BIS
CAB285000099,삼풍아파트,36.91246987,127.13091126,2024-10-28,99.0,34010,충청남도 천안시,천안BIS
CAB285000100,매주4리(삼천리앞),36.91104545,127.12539193,2024-10-28,100.0,34010,충청남도 천안시,천안BIS
CAB285000101,율금교,36.9072541,127.1181568,2024-10-28,101.0,34010,충청남도 천안시,천안BIS
